英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
All Is True,4147107,爱即所求 All You Need is Love - Meine Schwiegertochter ist ein Mann,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2324552652.webp,EdzardOnneken,Kerstin Österlin / Jessica Schellack,Saskia Vester / 安德列斯·赫尔吉·施密德 / Manuel Witting / Jürgen Tonkel / Jenny Elvers / Franziska Traub / 约翰尼斯海瑞斯切蒙,剧情 / 喜剧 / 爱情 / 同性 / 家庭,德国, 德语,2009-11-03, 我的灰姑娘是男人 / Was Mütter wollen,https://www.imdb.com/title/tt1528710,92分钟,2009,7.6,2201,606,11,　　Katharinas的儿子Hans是个同性恋，想要把他爱人Nicki带回乡下和父母商谈婚事。然而却给闭塞和隔阂的乡下，尤其他的母亲和父亲Christian的忍耐和理解带来很大冲击。这对同志的喜事最终也让Hans离婚的父母重归于好……,https://movie.douban.com/subject/4147107/
All Is True,1292401,真爱至上 Love Actually,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.webp,理查德·柯蒂斯,理查德·柯蒂斯,休·格兰特 / 科林·费尔斯 / 艾玛·汤普森 / 凯拉·奈特莉 / 连姆·尼森 / 托马斯·布罗迪-桑斯特 / 比尔·奈伊 / 马丁·弗瑞曼 / 劳拉·琳妮 / 艾伦·瑞克曼 / 克里斯·马歇尔 / 罗德里戈·桑托罗 / 罗温·艾金森 / 比利·鲍伯·松顿 / 玛汀·麦古基安 / 安德鲁·林肯 / 露西娅·莫尼斯 / 海克·玛卡琪,剧情 / 喜剧 / 爱情,英国, 英语 / 葡萄牙语 / 法语,2003-09-07(多伦多电影节) / 2003-11-06(美国) / 2003-11-21(英国), 爱是您，爱是我(台) / 真的恋爱了(港) / 真情角落 / 真爱 / Love Actually Is All Around,https://www.imdb.com/title/tt0314331,135 分钟,2003,8.6,523917,121077,1723,　　这是一出10个爱情故事串成的喜剧杂烩：　　失去母亲的小男孩终日郁郁寡欢，继父不知该如何安慰。当他得知继子喜欢上学校里最美的女孩，便热烈地鼓励儿子去追。小男孩为了赢得小女孩的关注，废寝忘食地练习架子鼓，只为了在圣诞节的晚会上能与她同台演出。勇敢的他，甚至为了最后的一记道别潇洒地突破机场的安检区。　　两个孩子的母亲面对了婚姻危机。丈夫感情出轨，把项链送给了别的女人，给她的，则仅是一张她热爱的女歌手的CD。她找了借口仓皇躲入卧室，在歌声中隐忍啜泣。转个身，又夸张地大笑着，迎向娇女爱子欢喜的面容。丈夫最终幡然醒悟。　　……　　如此的小故事共有十出，温暖你我的心。,https://movie.douban.com/subject/1292401/
All Is True,2129354,鼠头四传奇之你就缺钱 The Rutles: All You Need Is Cash,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2008056213.webp,艾瑞克·爱都,艾瑞克·爱都,艾瑞克·爱都 / John Halsey / Ricky Fataar,喜剧 / 音乐,美国, 英语,1978-03-22(美国),,https://www.imdb.com/title/tt0077147,76分钟,1978,8.8,179,60,3,"　　RutlandWeekendTelevisiontakesalookatthePre-fabFour:Dirk,Barry,StigandNasty;betterknownastheRutles.ThisdocumentaryfollowstheircareerfromtheirearlydaysinLiverpoolandHamburg'sinfamousRat-Keller,totheiramazingworldwidesuccess.AparodyofBeatlemaniaandthemanyseriousdocumentariesmadeabouttheBeatles.",https://movie.douban.com/subject/2129354/
All Is True,4746257,明日边缘 Edge of Tomorrow,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2185073849.webp,道格·里曼,克里斯托弗·麦奎里 / 杰斯·巴特沃斯 / 约翰-亨利·巴特沃斯 / 樱坂洋,汤姆·克鲁斯 / 艾米莉·布朗特 / 布莱丹·格里森 / 比尔·帕克斯顿 / 约纳斯·阿姆斯特朗 / 托尼·威 / 奇克·盖瑞 / 弗朗茨·德拉姆 / 德拉戈米尔·米希克 / 夏洛特·莱利 / 羽田正义 / 特伦斯·梅纳德 / 诺亚·泰勒 / 劳拉·普沃 / 玛德琳·曼托克,动作 / 科幻,美国, 英语,2014-06-06(美国/中国大陆), 异空战士(港) / 明日边界(台) / 杀戮轮回 / 生死轮回 / We Mortals Are / All You Need Is Kill / Live Die Repeat: Edge of Tomorrow,https://www.imdb.com/title/tt1631867,114分钟(中国大陆),2014,8.1,371825,81382,997,　　未来世界陷入外星人入侵的恐慌中，军事演说家凯奇少校（汤姆·克鲁斯TomCruise饰）畏惧上战场，他从没想过将军（布莱丹·格里森BrendanGleeson饰）会让他去指挥即将开始的“诺曼底战役”，拒绝接受命令之后将军居然恶整了他，那就是把他当做逃兵扔进了军营中。凯奇被归入了J小队中进行战斗，战役的第一天就惨死在战场，没想到这一死让他拥有了时空循环的能力，而唯一相信他的人就是被称为“全金属战士”的丽塔·沃拉塔斯基（艾米莉·布朗特EmilyBlunt饰）。二人开始了时空循环作战，在训练凯奇的同时他们发现了控制时间的奥秘，这与外星人“主脑”欧米茄有关，但是唯一能取得胜利的方法就是让凯奇不断死去、不断重启时间。在不断重复登陆那天的战斗的同时，凯奇越来越不想失去丽塔……,https://movie.douban.com/subject/4746257/
All Is True,1297924,水浒传之英雄本色 水滸傳之英雄本色,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2167120607.webp,陈会毅,李炯楷,王祖贤 / 梁家辉 / 徐锦江 / 刘青云 / 林威 / 午马 / 单立文,剧情 / 动作 / 武侠 / 古装,中国香港, 粤语 / 汉语普通话,1993-05-19(韩国), 英雄本色 / All Man Are Brothers-Blood and Dragon Sabre / Water Margin: True Colors of Heroes,https://www.imdb.com/title/tt0105400,99分钟,1993,7.2,23055,2509,13,"　　八十万禁军教头林冲（梁家辉饰），为人极为正直，深得朝庭器重。且古道热肠，甚爱结交江湖豪侠，常常以武会友，是名副其实的一个""武痴”，唯一的缺点就是为人处事过于率直，不懂官场丑恶，常得罪人而不自知。冲爱妻（王祖贤饰）常常相劝，想丈夫脱离险恶官场，但冲决心为朝庭效力，无奈，冲妻只好望冲带眼识人。一日，冲在五台山巧遇花和尚鲁智深（徐锦江饰），两人不打不相识，越谈越投机。这时，林夫人被奸臣高逑的儿子高衙内（单立文饰）调戏，冲本欲教训高衙内，被高逑手下陆谦暗中提醒，才未惹出祸事。怎奈，好色的高衙内和奸险的陆谦为得到林夫人，暗中布下陷阱，把冲逼上梁山……...",https://movie.douban.com/subject/1297924/
All Is True,10773304,与我同行 All Is by My Side,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236704212.webp,约翰·里德利,约翰·里德利,安德雷·本杰明 / 伊莫琴·普茨 / 海莉·阿特维尔 / 鲁丝·内伽 / 伯恩·戈曼 / 艾什力·查尔斯 / 劳伦斯·金兰 / 艾米·德·毕罕 / 克莱尔-霍普·阿什蒂 / 嘉德·优瑞尔 / 罗比·贾维斯 / 乔·麦金尼,剧情 / 音乐 / 传记,英国, 英语,2013-09-07(多伦多电影节) / 2014-07-02(美国), 一切都在我这边,https://www.imdb.com/title/tt2402085,118分钟,2013,7.2,87,25,1,　　AdramabasedonJimiHendrix'spre-fameyears.,https://movie.douban.com/subject/10773304/
All Is True,3821061,谁来买我的圣诞树 All Is Bright,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2122727980.webp,菲尔·莫里森,梅丽莎·詹姆斯·吉布森,保罗·吉亚玛提 / 保罗·路德 / 莎莉·霍金斯 / 艾米·兰德克 / 塔季扬娜·理查德 / 亚当·菲利普斯 / 迈克尔·德雷亚 / 科尔曼·多明戈 / 海莉·费弗 / 妮基·米歇尔·詹姆斯 / 高登·约瑟夫·韦斯 / 寇蒂斯·库克 / 达伦·戈德斯坦 / 皮特·赫尔曼,剧情 / 喜剧,美国, 英语,2013-09-10, 几近圣诞 / 狗屎运 / 幸运儿 / Lucky Dog,https://www.imdb.com/title/tt1462901,107分钟,2013,6.5,442,125,3,　　为了给女儿买一架钢琴，刚刚假释出狱并且无家可归的丹尼斯找到同样没有工作的老伙计瑞内一同前往纽约销售圣诞树，影片讲述了这两个魁北克男人走狗屎运的幽默故事。,https://movie.douban.com/subject/3821061/
The Aeronauts,27592484,热气球飞行家 The Aeronauts,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575865889.webp,汤姆·哈伯,汤姆·哈伯 / 杰克·索恩,埃迪·雷德梅恩 / 菲丽希缇·琼斯 / 文森特·佩雷斯 / 菲比·福克斯 / 勒温·劳埃德 / 希米什·帕特尔 / 罗伯特·格林尼斯特 / 蒂姆·麦克纳尼 / 托马斯·阿诺德 / 汤姆·康特奈 / 安妮·雷德 / 丽莎·杰克逊 / 丽贝卡·弗朗特 / 丹尼尔·威尔逊 / 朱利安·费罗 / 卡米尔·雷米泽斯基 / 杰森· 莱恩斯 / 弗兰·塔格 / 约翰·泰勒 / Elsa Alili / Connie Price,剧情 / 传记 / 冒险,英国, 英语 / 法语 / 拉丁语,2019-08-30(特柳赖德电影节) / 2019-09-08(多伦多电影节) / 2019-11-06(英国), 热气球驾驶员 / 天际传奇(台),https://www.imdb.com/title/tt6141246,101分钟,2019,7.2,6573,2133,30,　　讲述在1862年，热气球驾驶员AmeliaWren和科学家JamesGlaisher踏上了一段非凡的旅程，去寻找天堂的奥秘。在飞行过程中，他们的飞行高度突破了世界纪录，也有了令人惊叹的发现。然而当他们即将达到大气层时，被迫为了生存而展开史诗般的斗争。,https://movie.douban.com/subject/27592484/
The Aeronauts,5083646,天上的骑士 The Aeronauts,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,弗朗索瓦·维勒,Jacques Santi / 克里斯蒂安·马兰 / 罗歇·皮戈,Jacques Santi / 克里斯蒂安·马兰 / 罗歇·皮戈,动作 / 冒险,法国, 法语,1967, The Aeronauts / Les Chevaliers du Ciel,https://www.imdb.com/title/tt0061230,,,,,0,0,"　　twoFrenchfighterpilotsgrapplewithagangofspiesledbyamysterious""Mr.X.""WrittenatatimewhenFrancewasbuildingitsnuclearstrikeforceandbeginningtoexportaeroproduction.",https://movie.douban.com/subject/5083646/
Children of the Sea,26883025,弹丸论破3 -The End of 希望之峰学园- 希望篇 ダンガンロンパ3 -The End of 希望ヶ峰学園- 希望編,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2385215660.webp,福岡大生,海法纪光,绪方惠美 / 斋藤千和 / 本乡奏多 / 日笠阳子 / 高山南 / 花泽香菜,剧情 / 动画 / 悬疑,日本, 日语,2016-09-29(日本),,,24分钟,2016,6.7,1069,211,1,　　《希望篇》作为“希望之峰学园系列”完全完结。未来篇：在“超高校级的绝望”带来的“人类史上最大最恶的绝望事件”之下，世界陷入了濒临崩坏的绝境。为了拯救这个充满绝望的世界，“未来机关”结成了。打倒了江之岛盾子的苗木诚等78期生，加入了未来机关。他们在此继续复兴世界的活动，但苗木却被问以庇护“绝望的残党”这一叛逆之罪。未来机关众人为了苗木的处分而聚集在一起，却遭到黑白熊的监禁，并被要求进行“最后的自相残杀”。手臂被戴上了奇妙的手环，过了一定时间就会被投以安眠药。不止如此，这其中还存在着“背叛者”，是为了杀掉未来机关而来的。“为了生存下去，非得找出背叛者并杀掉不可”。不存在“学级裁判”这一规则的自相残杀。杀或者被杀，在这极限状态的死亡游戏中，苗木等人被逼入绝境。希望杀死希望的绝望物语开始了。绝望篇：集合了各个领域的超一流高中生，为了培育他们而设立的，政府公认...(展开全部),https://movie.douban.com/subject/26883025/
Children of the Sea,26691525,迷糊餐厅特别篇 LORD OF THE 小鸟游 WORKING!!! ロード・オブ・ザ・小鳥遊,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2368540283.webp,镰仓由实,吉冈孝夫,福山润 Jun Fukuyama / 阿澄佳奈 / 藤田咲 Saki Fujita / 喜多村英梨 Eri Kitamura / 小野大辅 Daisuke Ono / 神谷浩史 Hiroshi Kamiya / 渡边久美子 Kumiko Watanabe / 广桥凉 Ryô Hirohashi,喜剧 / 动画,日本, 日语,2015-12-26(日本), 迷糊餐厅第三季最终话,,,2015,8.9,617,151,1,　　「迷糊餐厅」是由高津カリノ创作，曾连载于杂志「YOUNGGANGAN」的四格漫画。故事以北海道某处被常客评论为“危险的感觉令人上瘾”的餐厅“瓦古娜利亚”为舞台，讲述餐厅中上演的各种奇人异事。,https://movie.douban.com/subject/26691525/
Children of the Sea,25980443,海边的曼彻斯特 Manchester by the Sea,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2421855655.webp,肯尼思·洛纳根,肯尼思·洛纳根,卡西·阿弗莱克 / 卢卡斯·赫奇斯 / 米歇尔·威廉姆斯 / C·J·威尔逊 / 凯尔·钱德勒 / 卡拉·海沃德 / 格瑞辰·摩尔 / 泰特·多诺万 / 埃里卡·麦克德莫特 / 希瑟·伯恩斯 / 蜜西·雅格 / 斯蒂芬·亨德森 / 本·汉森 / 玛丽·梅伦 / 安东尼·埃斯特拉 / 苏珊·波尔法 / 罗伯特·塞拉 / 卡罗琳·皮克曼 / 约什·汉密尔顿 / 肖恩·菲茨吉本 / 肯尼思·洛纳根 / 安娜·巴瑞辛尼科夫 / 利亚姆·麦克尼尔 / 马修·布罗德里克 / Kt·巴达萨罗 / 威廉·博恩凯塞尔 / 弗兰克·达戈斯蒂诺 / 托马斯·马里亚诺,剧情 / 家庭,美国, 英语,2017-08-25(中国大陆) / 2016-01-23(圣丹斯电影节) / 2016-11-18(美国), 情系海边之城(港),https://www.imdb.com/title/tt4034228,137分钟,2016,8.6,354073,106038,3080,　　李（卡西·阿弗莱克CaseyAffleck饰）是一名颓废压抑的修理工，在得知哥哥乔伊（凯尔·钱德勒KyleChandler饰）去世的消息后，李回到了故乡——海边的曼彻斯特处理乔伊的后事。根据乔伊的遗嘱，李将会成为乔伊的儿子帕特里克（卢卡斯·赫奇斯LucasHedges饰）的监护人，李打算将帕特里克带回波士顿，但很显然帕特里克并不愿意离开家乡和朋友们，但李亦不愿在这片伤心地久留。　　原来，曼彻斯特埋藏着李的一段绝望的回忆，他的过失使得两个女儿葬身火海，妻子兰迪（米歇尔·威廉姆斯MichelleWilliams饰）亦因此而离开了他。此次重回故乡，李再度见到了已经再婚并且即将做妈妈的兰迪，与此同时，帕特里克那失踪已久的母亲艾丽斯（格瑞辰·摩尔GretchenMol饰）亦联系上了帕特里克，希望他能够成为她的新家庭中的一员。,https://movie.douban.com/subject/25980443/
Children of the Sea,11584019,海洋之歌 Song of the Sea,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360910487.webp,汤姆·摩尔,汤姆·摩尔 / 威尔·柯林斯,大卫·罗尔 / 布莱丹·格里森 / 丽莎·汉尼根 / 菲奥纽拉·弗拉纳根 / 露西·奥康奈尔 / 乔·肯尼 / 帕特·绍特 / 科姆·Ó·斯诺代格 / 利亚姆·霍里卡恩 / 凯文·斯耶斯卡斯 / 威尔·柯林斯 / 保罗·杨,动画 / 奇幻 / 冒险,爱尔兰, 英语 / 爱尔兰语 / 苏格兰盖尔语,2016-08-12(中国大陆) / 2014-09-06(多伦多电影节) / 2015-07-10(爱尔兰), 海洋幻想曲(台) / Le Chant de la Mer,https://www.imdb.com/title/tt1865505,93分钟,2014,8.8,126669,36066,452,　　在一个风景如画的海中小岛，小男孩本（大卫·罗尔DavidRawle配音）和怀有身孕的母亲布罗娜（丽莎·汉尼根LisaHannigan配音）渡过了最后一个快乐而难忘的夜晚。不久后，妹妹西尔莎（露西·奥康奈尔LucyO'Connell配音）出生，而因母亲却撒手人寰。转眼过了六年，他们的父亲康纳（布莱丹·格里森BrendanGleeson配音）始终未从丧妻之痛中走出，而充满幻想的西尔莎偶然发现妈妈留下的贝笛，结果险些溺毙大海，最终导致奶奶强制性地将两个孩子带离这座小岛。兄妹俩无法适应城市的生活，他们在街道游走的时候，意外遭遇了三个奇怪的小精灵。他们希望借助“海豹女”西尔莎的歌声回到故乡，神奇的冒险就此展开……　　本片根据爱尔兰的民间传说改编。,https://movie.douban.com/subject/11584019/
Children of the Sea,10767548,女神异闻录4 the Factor of Hope PERSONA4 the Animation -the Factor of Hope-,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174357220.webp,岸诚二,柿原優子,浪川大辅 / 森久保祥太郎 / 堀江由衣 / 小清水亚美 / 关智一 / 山口胜平 / 石冢运升 / 神田朱未 / 真殿光昭 / 钉宫理惠 / 朴璐美,动画,日本, 日语,2012-06-09,,,约90分钟,2012,7.0,290,76,0,　　「theFactorofHope」ではTVで放送された第1話～第25話とその新規カット、およびBlu-ray&DVD第10巻に収録予定のTV未放送エピソード「TrueEndEpisode」を稲羽市で起きた連続誘拐殺人事件を中心に再編集しています。,https://movie.douban.com/subject/10767548/
Children of the Sea,1478064,人类之子 Children of Men,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1971393744.webp,阿方索·卡隆,阿方索·卡隆 / 蒂莫西·J·塞克斯顿 / 大卫·阿莱塔 / 马克·弗格斯 / 霍克·奥斯比 / P·D·詹姆斯,克莱夫·欧文 / 朱丽安·摩尔 / 迈克尔·凯恩 / 克莱尔-霍普·阿什蒂 / 查理·汉纳姆 / 帕姆·费里斯 / 切瓦特·埃加福,剧情 / 科幻 / 冒险 / 灾难,美国, 英语 / 德语 / 意大利语 / 罗马尼亚语 / 西班牙语 / 阿拉伯语 / 格鲁吉亚语 / 俄语 / 塞尔维亚语,2006-09-22(英国), 绝种浩劫 / 末代浩劫 / 硕果仅存,https://www.imdb.com/title/tt0206634,109 分钟,2006,7.6,58914,11565,255,　　20年后的人类社会，正面临着前所未有的灭顶之险——所有的人类都丧失了生育能力，而东欧和非洲国家已经四分五裂，人口向英国等富裕国家大量迁移。　　然而在英国境内，人们正陷入一片混乱和恐慌中。人人都为世界末日的到来而焦躁狂暴。非洲女孩肯（克莱尔-霍普•阿什提Claire-HopeAshitey饰）非法移民到这个国家，但令人振奋的是她腹中竟然怀有孩子。为了保住人类唯一的血脉，警察蒂奥（克里夫•欧文CliveOwen饰）和前妻朱丽（朱丽安•摩尔JulianneMoore饰）决定不惜一切代价将肯安全离境，但枪林弹雨却使他们举步维艰。　　在逃亡中，婴儿出生在了一个难民营里。刀枪当前，保住人类最后的希望，成为蒂奥心中唯一的信念。,https://movie.douban.com/subject/1478064/
Children of the Sea,3582181,海洋深处 In the Heart of the Sea,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2287089833.webp,朗·霍华德,查尔斯·里维特 / 里克·杰法 / 阿曼达·斯尔沃 / 纳撒尼尔·菲比里克,克里斯·海姆斯沃斯 / 本杰明·沃克 / 基里安·墨菲 / 汤姆·赫兰德 / 布莱丹·格里森 / 本·卫肖 / 米歇尔·费尔利 / 保罗·安德森 / 弗兰克·迪兰 / 约瑟夫·马勒 / 爱德华·阿什利 / 山姆·基利 / 奥赛·伊克希尔 / 加里·比德尔 / 杰米·西弗斯 / 夏洛特·莱利 / 尼古拉斯·琼斯 / 唐纳德·桑普特 / 理查德·布雷默 / 詹迪·莫拉 / Harry Jardine / 安迪·韦勒姆 / 海莉·乔安妮·培根 / 约翰·达根 / 阿提拉·G·凯雷克斯 / 马修·约翰·摩尔利 / 丹尼尔·韦斯特伍德,剧情 / 冒险,美国, 英语,2015-12-03(澳大利亚) / 2015-12-11(美国), 巨鲸传奇：怒海中心(港) / 白鲸传奇：怒海之心(台) / 海洋之心 / 大洋深处,https://www.imdb.com/title/tt1390411,122分钟,2015,7.4,24769,5801,89,　　本片根据纳撒尼尔·菲尔布里克（NathanielPhilbrick）的小说改编。故事讲述了埃塞克斯捕鲸船所经历的真实的海难。1819年，这艘船在南太平洋沉没，事故的原因是该船被一头足有梅尔维尔在《大白鲸》中描写的那么大的鲸鱼所碰撞。幸存的海员挤在三只小船上，在大海上漂流了90天，这期间他们经历了病痛、饥饿，最终竟演化到相互残杀、同类相食。,https://movie.douban.com/subject/3582181/
Children of the Sea,10439805,波西·杰克逊与魔兽之海 Percy Jackson: Sea of Monsters,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2011353623.webp,托尔·弗罗伊登塔尔,马克·古根海姆 / 里克·赖尔登,罗根·勒曼 / 亚历珊德拉·达达里奥 / 布兰登·T·杰克逊 / 道格拉斯·史密斯 / 莱文·兰宾 / 杰克·阿贝尔 / 安东尼·海德 / 斯坦利·图齐,动作 / 奇幻 / 冒险,美国, 英语,2013-08-07(美国), 波西杰克森：妖魔之海(港/台) / 波西杰克逊2 / 波西·杰克逊与海怪 / Percy Jackson & the Olympians: The Sea of Monsters,https://www.imdb.com/title/tt1854564,106分钟,2013,5.8,16987,3416,22,　　电影《波西·杰克逊与魔兽之海》由《小屁孩日记》导演托尔·弗洛伊德桑尔执导，讲述波西·杰克逊在混血人集中营平静的度过七年级后，忽然日子就变的纷乱了起来，原本和同学间的躲避球竞赛，阴错阳差的变成了一场死亡游戏，丑陋的食人族巨无霸也跟着搅和其中，波西无意中发现，他们的家园和族人正遭遇空前的灾难，必须找到“金羊毛”，才能拯救众人，为了解除灾难，波西奋不顾身带着伙伴们共同踏上冒险的旅程，他们要到魔兽之海完成任务，才能取得金羊毛并拯救面临毁灭的混血人集中营，在这趟危机重重的冒险之旅中，他们将会遇到哪些惊人的意外难关?他们真的能够顺利的突破困难，并且让所有族人和希腊众神们幸免于难吗?,https://movie.douban.com/subject/10439805/
Children of the Sea,30274965,海兽之子 海獣の子供,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2580697320.webp,渡边步,木之花咲  / 五十岚大介,芦田爱菜 / 石桥阳彩 / 浦上晟周 / 森崎温 / 稻垣吾郎 / 苍井优 / 渡这彻 / 田中泯 / 富司纯子,动画 / 奇幻 / 冒险,日本, 日语,2020(中国大陆) / 2019-06-07(日本), Children of the Sea,https://www.imdb.com/title/tt9850064,111分钟,2019,6.6,4709,2149,21,　　偶遇到神秘少年“海”（石桥阳彩配）和“空”（浦上晟周配）的这个炎炎夏天，是琉花（芦田爱菜配）暑期的正式开始。天真无邪的“海”，看透一切的“空”，海洋馆里发光的鱼群，对琉花来说都像是一场浪漫的约定如期而至。,https://movie.douban.com/subject/30274965/
After the Wedding,30142420,婚礼之后 After the Wedding,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560957945.webp,巴特·弗伦德里希,巴特·弗伦德里希 / 苏珊娜·比尔 / 安诺斯·托马斯·延森,朱丽安·摩尔 / 米歇尔·威廉姆斯 / 比利·克鲁德普 / 威尔·切斯 / 桃乐丝·麦卡锡 / 艾比·奎因 / 伊萨·戴维斯 / 艾奇·罗伯逊 / 亚历克斯·克兰默 / 苏珊·布莱克威尔 / Alex Esola / Mackenzie Owens / Eric D. Hill Jr. / Jeff Kim / Ron Simons / Ruth Barrie,剧情,美国, 英语,2019-01-24(圣丹斯电影节) / 2019-08-09(美国), 你愿意嫁给我老公吗？(台),https://www.imdb.com/title/tt7985692,110分钟,2019,6.2,926,307,5,　　朱丽安·摩尔将出演新版苏珊娜·比尔作品[婚礼之后]。这部新片由咩姨老公巴特·弗伦德里希执导，故事将重新构建为两位女主在纽约发生的故事(原作俩男主是麦斯·米科尔森和罗夫·拉斯加德[doge])。摩尔将扮演成功经营媒体公司的女富豪特丽莎·杨，遇到伊莎贝尔之后，她的生活发生了意想不到的改变。伊莎贝尔在印度加尔各答经营一家孤儿院，她来到美国寻找一位捐助者。CornerstoneFilms将在柏林电影节的欧洲电影市场交易这一项目，并于今春开始启动。,https://movie.douban.com/subject/30142420/
After the Wedding,24721595,婚礼之后 After the Wedding,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2500165224.webp,ClaudiaCifuentes,Claudia Cifuentes,肯迪丝·埃里克森 / 伊迪·加内姆 / 尼克·普加,喜剧,美国, 英语,2017-07-28(美国),,https://www.imdb.com/title/tt2382622,88分钟,2017,,,3,0,　　朱丽安·摩尔将出演新版苏珊娜·比尔作品[婚礼之后]。这部新片由咩姨老公巴特·弗伦德里希执导，故事将重新构建为两位女主在纽约发生的故事(原作俩男主是麦斯·米科尔森和罗夫·拉斯加德[doge])。youlady.cc摩尔将扮演成功经营媒体公司的女富豪特丽莎·杨，遇到伊莎贝尔之后，她的生活发生了意想不到的改变。伊莎贝尔在印度加尔各答经营一家孤儿院，她来到美国寻找一位捐助者。CornerstoneFilms将在柏林电影节的欧洲电影市场交易这一项目，并于今春开始启动。,https://movie.douban.com/subject/24721595/
After the Wedding,1308779,后天 The Day After Tomorrow,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209602029.webp,罗兰·艾默里奇,罗兰·艾默里奇 / 杰弗利·纳赫马诺夫,丹尼斯·奎德 / 杰克·吉伦哈尔 / 埃米·罗森 / 达什·米霍克 / 杰伊·桑德斯 / 雪拉·渥德 / 奥斯汀·尼可斯 / 阿尔杰·史密斯 / 富田谭玲 / 萨沙·罗伊茨 / 伊安·霍姆 / 肯尼斯·威尔什 / 罗宾·威尔科克 / 贾森·布利克 / 肯尼思·莫斯科 / 蒂姆·滨口 / 格伦·普拉默 / 艾德里安·莱斯特 / 理查德·麦克米伦 / 内斯特·塞拉诺 / 克里斯·布里顿 / 瓦拉斯塔·瓦拉纳 / 保利娜·利特尔 / 艾伦·福西特 / 霍华德·比莱尔曼 / 约翰·麦克拉伦 / 理查德·泽曼 / 佩里·金 / 弗兰克·方丹 / 米米·库兹克 / 维塔利·马卡罗夫 / 袁罗素 / 蒂姆·巴格莱 / 查克·沙曼塔 / 菲利普·贾勒特 / 艾安娜·奥申 / 托尼·卡拉布雷塔 / 薇安·温特 / 希拉·麦卡锡 / 汤姆·鲁尼 / 艾米·斯洛安 / 玛丽洛·贝吕古 / 凯伦·格莱夫 / 克里斯蒂安·特西尔 / 乔·柯布登  / 卡罗琳·基南 / 阿隆·鲁斯汀 / 萨姆·伍兹 / 杰克·劳弗 / 吕克·莱图尔诺 / 安妮·戴-琼斯 / 埃马纽埃尔·奥斯-德马雷 / 特里·辛普森 / 何塞·拉蒙·罗萨里奥,动作 / 科幻 / 冒险 / 灾难,美国, 英语 / 日语 / 法语 / 阿拉伯语 / 西班牙语,2004-05-28(中国大陆/美国) / 2004-05-17(墨西哥城首映), 明日之后 / 末日浩劫 / 明日过后 / 末日世界,https://www.imdb.com/title/tt0319262,124分钟,2004,8.2,368443,42071,466,　　美国气候学家杰克（丹尼斯•奎德DennisQuaid饰）认为，温室效应正在引发地球的大灾难，北极冰川的融化，会让地球回到冰河世纪那样的劫难。他的提醒并没有引起美国当局的重视，一切都已经太晚：飓风、冰雹、洪水、冰山融化、极度严寒，一系列的地球巨变引发了一场不可挽救的灾难。美国政府组织北纬30度的民众转移到赤道周围，场面一片混乱。更糟糕的是，杰克的儿子，正困在曼哈顿的图书馆里，靠烧书生火来维持体温。大家怎样才能逃过这场灭顶的灾祸？冰天雪地的地球何时才能回暖？,https://movie.douban.com/subject/1308779/
After the Wedding,27199331,婚礼客人 The Wedding Guest,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2547529179.webp,迈克尔·温特伯顿,迈克尔·温特伯顿,戴夫·帕特尔 / 拉迪卡·艾普特 / 吉姆·萨伯 / Harish Khanna / Nish Nathwani / Sidhu Manpreet / Meherbaan Singh,剧情,英国, 英语,2018-09-08(多伦多电影节), 前男友行不行(台),https://www.imdb.com/title/tt7645780,94分钟,2018,6.0,622,187,3,　　戴夫·帕特尔加盟导演迈克尔·温特伯顿新片[婚礼客人](WeddingGuest，暂译)。影片背景发生在印度，片方尚未透露剧情。温特伯顿曾凭借[关塔那摩之路]问鼎柏林电影节金熊奖、另凭[尘世之间]荣最佳导演银熊奖。目前影片前期筹备工作已经展开，导演已于近日远赴孟买，与当地演员进行接洽。,https://movie.douban.com/subject/27199331/
