英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Made for More,3011085,为老婆找个男人 Made for Each Other,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p845505962.webp,DarylGoldberg,Bijou Phillips / Patrick Warburton / Danny Masterson,Bijou Phillips / Patrick Warburton / Danny Masterson,喜剧,美国, 英语,2009,,https://www.imdb.com/title/tt1051241,,2009,4.4,47,19,0,"　　Thebestpartofanymarriageisconsummatingit.Howeverafter3monthsofasexlessmarriageDan,inamomentofweakness,findshimselfinthethrowsofcasualsexwithanotherwoman.Dandecidestheonlywaytomorallyrectifythisisofcoursetogethiswifetocheatonhimandthushesetsouttofindtherightmantoputthehurtonhisoldlady.",https://movie.douban.com/subject/3011085/
Made for More,1295586,黄昏双镖客 Per qualche dollaro in più,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2191195219.webp,赛尔乔·莱昂内,赛尔乔·莱昂内 / 富尔维奥·莫尔塞拉 / 卢恰诺·温琴佐尼,克林特·伊斯特伍德 / 李·范·克里夫 / 吉安·马里亚·沃隆特 / 马里奥·布雷加 / 路易吉·皮斯蒂利 / 阿尔多·桑布雷利 / 克劳斯·金斯基 / 贝尼托·斯特凡内利 / 罗伯托·卡马迭尔 / 约瑟夫·埃格 / Tomás Blanco / Sergio Mendizábal / Dante Maggio / Werner Abrolat / 弗兰克·布拉尼亚 / José Canalejas / 萝丝玛丽·德克斯特 / 费尔南多·迪·莱沃 / Robert Dryden / Bernie Grant / Jesús Guzmán / Peter Lee Lawrence / 赛尔乔·莱昂内 / Gilbert Mack / 纳扎雷诺·纳塔莱 / Ricardo Palacios / 卡罗·斯密 / José Terrón / Kurt Zips,西部,意大利, 意大利语 / 英语,1965-12-18(意大利), 独行侠江湖伏霸(港) / 金钱与仇恨 / 赏金杀手 / 为钱卖命 / 为了更多的几块钱 / For a Few Dollars More,https://www.imdb.com/title/tt0059578,132 分钟,1965,8.8,27823,5133,47,　　Indio（吉昂·马利亚·沃隆特GianMariaVolonté饰）是一个穷凶极恶的通缉犯，他伙同他的团伙屡次作案，他有一个怀表，每次大开杀戒之前都会看一看表，表上有一个女人的照片。赏金猎人Manco（克林特·伊斯特伍德ClintEastwood饰）正在追捕Indio，而另外一个赏金猎人ColonelDouglasMortimer（李·范·克里夫LeeVanCleef饰）也在追捕同样的目标。两人一开始都看对方不顺眼，后来才决定一起追捕Indio。两人得知Indio准备去抢劫银行，于是定下计谋，让Monco加入Indio的团队，之后再和Mortimer来个里应外合。后来两人不慎被Indio所抓获。到底Manco和Mortimer能否除掉Indio，而Indio怀表里那个女人又和Mortimer有何联系？　　本片为意大利导演赛尔乔...(展开全部),https://movie.douban.com/subject/1295586/
Made for More,1293343,天造地设 Made for Each Other,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2317716636.webp,约翰·克伦威尔,乔·斯沃林 / 罗斯·弗兰肯,Carole Lombard / James Stewart,剧情 / 喜剧 / 爱情,美国, 英语,1939-02-10,,https://www.imdb.com/title/tt0031602,92 分钟,1939,6.2,290,19,0,"　　Newlyweds,JohnandJaneMason,strugglethroughtheirfirstyearamarriage,plaguedbymoneyproblems,illnessandameddlesomelive-inmother-in-law.Totopitalloff,theirbabysonisdyingofpneumonia,andcanonlybesavedbyaserumthatmustbeflownfromSaltLakeCitytoNewYork,whenallflightshavebeengroundedbyimpassableweatherconditions.Throughallthi...(展开全部)",https://movie.douban.com/subject/1293343/
Made for More,27046747,"马洛诺：为蜥蜴制鞋的男孩 Manolo, the Boy Who Made Shoes for Lizards",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499122303.webp,迈克尔·D·罗伯茨,Michael Roberts,伊莎贝莉·芳塔娜 / 伊娃·赫兹格瓦 / River Hawkins / Rick Kissack / Manolo Blahnik / Gala Gordon / Aki Omoshaybi,纪录片 / 传记,英国, 英语,2017-09-15(美国),,https://www.imdb.com/title/tt5821256,89分钟,2017,7.9,90,32,0,　　时尚设计师马洛诺·布朗尼克的纪录片[马洛诺：为蜥蜴制鞋的男孩](Manolo:TheBoyWhoMadeShoesForLizards，暂译)北美发行权被MusicBoxFilms买走。布朗尼克一直是最受人追捧的时尚品牌之一。从这部纪录片中可以了解布朗尼克背后的故事，以及设计师本人对时尚和艺术的见解。,https://movie.douban.com/subject/27046747/
Made for More,1295373,禁入鬼门关 Sometimes They Come Back... For More,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2377352626.webp,DanielZelikBerk,亚当 格罗斯曼 (Adam Grossman (I)) / Darryl Sollerh / 斯蒂芬 金 (Stephen King),,恐怖,美国, 英语,1999-09-07, 有时他们回来,https://www.imdb.com/title/tt0171768,89分钟,1998,,,12,0,"　　在一个遥远的南极观测站中，政府的研究人员因不明缘由一个接一个地神秘死亡，更糟的是这个研究基地实际上竟是非法采矿公司派来的前哨；卡莉上校（雀丝麦特森，日间肥皂剧「综合医院」）和山姆凯吉（克雷顿罗纳）奉命前来调查，经由基地医官珍妮佛（费丝福特，电视影集「风云女郎」）的协助，他们赫然发现自己竟闯入了不死活尸的世界！　　这个荒瘠的极地观测站，很可能是个与地狱相通的门户，要阻止地底下的恶灵入侵人世，山姆一行人必须设法摧毁这个南极矿区和潜藏底下的邪恶力量…这部令人冷汗直冒的惊悚恐怖片是根据""恐怖小说之王""史蒂芬金（「禁入坟场」、「梦游鬼惊魂」、「勾魂游戏」）笔下人物所改编。",https://movie.douban.com/subject/1295373/
Made for More,2270182,新闻问答 Have I Got News For You,https://img9.doubanio.com/view/subject/l/public/s2727625.jpg,BenFuller,Ian Hislop / Paul Merton / Angus Deayton,Ian Hislop / Paul Merton / Angus Deayton,喜剧,英国, English,1990-09-28, HIGNFY / Have I Got Old News for You / Have I Got a Little Bit More News for You / Have I Got the 90s for You,https://www.imdb.com/title/tt0098820,,1990,9.4,115,45,0,"　　Hilarious,totally-irreverent,near-slanderouspoliticalquizshow,basedmainlyonnewsstoriesfromthelastweekorso,thatleavesnoparty,personalityoractionunscathedinpursuitoflaughs.HostedbyDeayton,withteamcaptainsHislop(magazinecolumnist)andMerton(comedian)joinedby,typically,acomedianandapolitician,journalistornewsfigure-althoughanab...(展开全部)",https://movie.douban.com/subject/2270182/
Made for More,5077117,Made for Love,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2462433974.webp,PaulSloane,加勒特·富特,丽特里斯·乔伊 / Edmund Burns / 埃瑟尔·威尔士,剧情 / 爱情,美国,,1926,,https://www.imdb.com/title/tt0017100,USA: 65 分钟,1926,,,1,0,,https://movie.douban.com/subject/5077117/
Made for More,35056183,Lies For Rent,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,MonikaLynnWesley,Marcy Holland / Kaila York,Victoria Barabas / Donovan Patton / 尼克·巴拉德 / 约瑟夫·C.菲利普斯 / Kat Fairaway / Max E. Williams / Shelli Boone / Jacob Sandler / Kate Gilligan / Laetitia Mahicka,惊悚,美国, 英语,2020-02-18(加拿大), A Match Made in Lies,https://www.imdb.com/title/tt10994102,86分钟,2020,,,0,0,"　　Dianeisnotreadytodatebutalsodoesnotwanttoattendaworkeventalone.Hersistersuggestsarent-a-datewhereshecanhireafakeboyfriend.Soon,itbecomesevidentthatshehasrentedaliarwithadisturbingpast.",https://movie.douban.com/subject/35056183/
Memoir of War,34607890,宝莱坞双雄之战 War,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2569921195.webp,希达·阿南德,希达·阿南德 / 阿迪提亚·乔普拉 / 什里达·拉加万 / 阿巴斯·特里瓦拉,赫里尼克·罗斯汉 / 泰戈尔·什罗夫 / 瓦妮·卡普尔 / 阿舒托史.拉纳 / 阿努普瑞雅·戈恩卡 / 亚什·拉杰·辛格 / 马什霍尔·阿姆罗希 / 桑吉耶夫·瓦萨 / 迪帕尼塔·夏尔玛 / 索妮·拉兹丹 / 阿里夫·扎卡里亚 / 阿米特·高尔 / 伊姆兰·艾哈迈德 / 沙巴兹·阿克萨 / 纳吉姆丁·哈达德 / 蒂希塔·塞加尔 / 陈大卫 / 托雷尔·文森,动作 / 惊悚,印度, 印地语 / 泰米尔语 / 泰卢固语 / 西班牙语 / 法语 / 俄语 / 英语 / 日语 / 希伯来语 / 阿拉伯语,2019-10-02(印度), The battle of Bollywood / Batalla de los machos en Bollywood,https://www.imdb.com/title/tt7430722,154分钟,2019,6.3,1861,635,18,　　哈立德的任务是消灭卡比尔，一个前士兵变成了流氓，因为他与他的导师进行了史诗般的战斗。,https://movie.douban.com/subject/34607890/
Memoir of War,1419936,战争之王 Lord of War,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792282381.webp,安德鲁·尼科尔,安德鲁·尼科尔,尼古拉斯·凯奇 / 布丽姬·穆娜 / 杰瑞德·莱托 / 伊安·霍姆 / 伊桑·霍克 / 叶夫盖尼·拉扎列夫 / 伊默恩·沃克 / 塔尼特·菲尼克斯,剧情 / 犯罪,美国, 英语 / 法语 / 德语 / 俄语 / 西班牙语 / 乌克兰语 / 阿拉伯语 / 土耳其语 / 汉语普通话,2005-09-16(美国), 军火之王(台/港) / 军火商,https://www.imdb.com/title/tt0399295,122 分钟,2005,8.6,261625,33041,587,　　本来美国移民尤瑞（尼古拉斯•凯奇NicolasCage饰）的家族生意是开饭馆。但是一个偶然的机会令他踏入了军火生意的大门，从此开始了贩卖武器的“职业生涯”。尤瑞遇事机智，胆大心细，这不仅让他成功俘获了美女埃娃的心，还使得他在地下军火生意中愈战愈勇。但是，不顺心的事情也随之而来：出现了生意上的死对头和一名老是盯着他的国际警察；弟弟染上毒瘾，并在一单生意交易中丧了命，而且，尽管他在竭力维护自己在家庭里的正义形象，但却掩盖不了真相。尤瑞开始反省自己生意的正义性，拷问自己的良心，但一切太迟，他已经众叛亲离……,https://movie.douban.com/subject/1419936/
Memoir of War,26391916,杀人者的记忆法 살인자의 기억법,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502854299.webp,元新渊,黄肇允 / 元新渊 / 金英夏,薛景求 / 金南佶 / 金雪炫 / 吴达洙 / 蔡国熙 / 郑仁谦 / 申基俊 / 申隣雅 / 黄锡晶 / 吉海妍,剧情 / 悬疑 / 惊悚 / 犯罪,韩国, 韩语,2017-09-06(韩国), 杀人者的记忆法：新的记忆 / Memoir of a Murderer / Another Memory / A Murderer's Guide to Memorization,https://www.imdb.com/title/tt5729348,118分钟,2017,7.6,35039,7943,154,　　该片根据同名小说改编，讲述患有阿兹海默症的连续杀人犯炳秀(薛耿求饰)金盆洗手，可村庄却再现连环杀人案，这让炳秀陷入混乱记忆之中。于此同时女儿(金雪炫饰)，神秘男子(金南佶饰)也身陷其中。,https://movie.douban.com/subject/26391916/
Memoir of War,25808075,猩球崛起3：终极之战 War for the Planet of the Apes,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2494096554.webp,马特·里夫斯,马特·里夫斯 / 马克·鲍姆贝克 / 里克·杰法 / 阿曼达·斯尔沃 / 皮埃尔·布尔,安迪·瑟金斯 / 伍迪·哈里森 / 斯蒂夫·扎恩 / 卡琳·考诺娃 / 阿米尔·米勒 / 泰瑞·诺塔里 / 泰·奥尔森 / 迈克尔·亚当思韦特 / 托比·凯贝尔 / 加布里埃尔·查瓦里亚 / 朱迪·格雷尔 / 莎拉·坎宁 / 德文·达尔顿 / 阿莱克斯·潘诺维奇 / 亚历桑德罗·朱利安尼 / 马克斯·洛伊德-琼斯 / 蒂莫西·韦伯,剧情 / 动作 / 科幻,美国, 英语 / 美国手语,2017-09-15(中国大陆) / 2017-07-14(美国), 猩球崛起：终极决战(台) / 猿人争霸战：猩凶巨战(港) / 猩球大战：猿力觉醒(豆友译名) / 猩球崛起3 / 人猿猩球3 / Planet of the Apes 3,https://www.imdb.com/title/tt3450958,140分钟,2017,6.9,180335,45194,1212,　　凯撒（安迪·瑟金斯饰）领导的猿族将被迫与残暴的Colonel（伍迪·哈里森饰）领导的人类军队上演一场生死大战。猿族在战斗中遭遇了前所未有的重创，由此激发了凯撒内心中黑暗的一面，心中燃起复仇的烈火。最终，凯撒与Colonel面对面进行了一场关乎猿族和人类命运的终极之战。,https://movie.douban.com/subject/25808075/
Memoir of War,1309044,世界之战 War of the Worlds,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2243507786.webp,史蒂文·斯皮尔伯格,乔什·弗莱德曼 / 大卫·凯普 / 赫伯特·乔治·威尔斯,汤姆·克鲁斯 / 达科塔·范宁 / 米兰达·奥图 / 贾斯汀·查特文 / 蒂姆·罗宾斯 / 瑞克·冈萨雷斯 / 尤尔·瓦斯克斯 / 莱尼·维尼托 / 丽萨·安·沃尔特 / 安·鲁滨逊 / 吉恩·巴瑞 / 大卫·阿伦·伯施理 / 罗兹·亚布拉姆斯 / 迈克尔·布朗李 / 卡米莉亚·莫内特 / 艾米·莱安 / 丹尼·霍奇,科幻 / 惊悚 / 灾难,美国, 英语,2005-08-25(中国大陆) / 2005-06-29(美国), 强战世界(港) / 世界大战 / 宇宙战争 / 星际战争,https://www.imdb.com/title/tt0407304,116分钟,2005,6.6,68012,9341,176,　　雷•费瑞尔（汤姆•克鲁斯TomCruise饰）和妻子离婚了，一儿一女都跟母亲生活——因为他的的贪玩懒散，疏忽责任，这个家庭才如此支离破碎。一场外星人入侵的灾难却让他们重新建立起亲密的的关系。　　这天妻子繁忙，只好把儿女交给雷照顾。电闪雷鸣天色灰暗，一切好像有些异样。果然，马路上赫然一个庞大的三脚飞行器掘地而起，邪恶的火星人光顾了这个本来平静的小镇。人们四处逃亡，雷也带着女儿奔走逃命，开始了生死历险。当局想尽办法对付外星人，却屡屡失败，整个世界都陷入了恐慌当中。　　有了父爱的本能，平日吊儿郎当的父亲变得英勇顽强，保护儿女成了他支撑他的动力和信念。,https://movie.douban.com/subject/1309044/
Memoir of War,34431279,战争的最后一天 Last Day of War,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559468143.webp,DimaFedotov,Sergey Fedotov / Dima Fedotov,,科幻 / 动画 / 惊悚 / 短片 / 战争 / 黑色电影,俄罗斯, 英语,2016(俄罗斯),,https://www.imdb.com/title/tt5628376,7分钟,2016,8.3,269,47,0,　　最后的战争爆发了，所有的人都死了，但机器继续忠实地服从命令。自动化机械基地开始给最后幸存的轰炸机加油并为其武器充能，准备用它来向毫无生机的敌方城市投下炸弹。直到人类最后的回声完全平息之前轰炸一直持续着。随后迎来了没有人类容身之地的新纪元。,https://movie.douban.com/subject/34431279/
Memoir of War,1769433,半边天：中国记怀 The Other Half of the Sky: A China Memoir,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2587715583.webp,ShirleyMacLaine,Shirley MacLaine / none,Shirley MacLaine / none,纪录片,美国, 英语,1975-03-12(美国),,https://www.imdb.com/title/tt0073495,74分钟,1975,,,2,1,"　　AttheinvitationofthemainlandChinesegovernment,ShirleyMacLainetookacontingentofsevenAmericanwomenofmultipleraces,agesandsocioeconomiclevelstoChinaforatour.Accompaniedbygovernmentguides,thesepersonablewomentouredBeijing,Shanghai,CantonandHangchow.Amongthehighlights:aCaesarianchildbirthunderacupunctureanaesthesia,farms,homes,sch...(展开全部)",https://movie.douban.com/subject/1769433/
Memoir of War,26789181,痛苦 La douleur,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509325602.webp,艾玛努艾尔·芬奇,艾玛努艾尔·芬奇 / 雅克·菲耶斯基 / 玛格丽特·杜拉斯,梅兰尼·蒂埃里 / 伯努瓦·马吉梅尔 / 班哲明·比欧雷 / Shulamit Adar / 格雷戈瓦·勒普兰斯-林盖 / 伊曼纽尔·布尔迪厄 / 艾莎·阿米尔 / Grégoire Gros / Myriam Riviere-Anissa / Christine Riviere-Anissa,剧情,法国, 法语,2017-09-27(圣塞巴斯蒂安国际电影节) / 2018-01-24(法国), Memoir of Pain / Memoir of War,https://www.imdb.com/title/tt6313378,127分钟,2017,6.8,283,136,3,　　玛格丽特在一个尘封的柜子里发现了自己曾经写的日记，想起了自己的过去，那时等待丈夫的痛苦如潮水般袭来。　　二战期间，德国纳粹攻占法国巴黎，年轻貌美的作家玛格丽特与丈夫罗伯特·昂泰尔姆同为一个抗战组织的成员。1944年，罗伯特被警察抓走，玛格丽特随即陷入了无尽的痛苦等待中。她多方打探消息，费尽心力地想要救出自己的丈夫。在这个过程中，意外结识抓走她丈夫的警察拉比耶。两人经常在私下见面，他真的想帮助玛格丽特吗？还是另有所图呢？随着战争的结束，被抓走的人陆续返回故乡，可玛格丽特还没有等到那个身影……,https://movie.douban.com/subject/26789181/
Memoir of War,25719258,战神 God of War,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2534535576.webp,MarcusDunstan,,,动作 / 奇幻,美国, 英语,,,https://www.imdb.com/title/tt2265492,,2022,,,,0,　　由圣莫尼卡工作室开发的PlayStation独占动作游戏《战神》（GodofWar）凭借宏大故事背景和细腻的人物形象刻画一直被玩家所追捧。去年8月末，索尼公司正式确认将会把该系列游戏搬上大荧幕，首部电影预计耗资1.3亿美元。,https://movie.douban.com/subject/25719258/
Memoir of War,1293523,世界大战 The War of the Worlds,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2515713488.webp,ByronHaskin,Barré Lyndon / H.G. Wells,Gene Barry / Ann Robinson / Les Tremayne,动作 / 科幻 / 惊悚 / 恐怖,美国, 英语 / 西班牙语,1953-08-26, 地球争霸战 / 外星人大战地球,https://www.imdb.com/title/tt0046534,85 分钟,1953,6.4,505,113,2,　　火星人因火星气候变化无法生存而计划大举侵入地球，当第一艘飞船落到地球上时，居民们以为是陨石。博士克莱法斯特通过探测仪器得知有放射性，需等冷却才能查看，但有人好奇前去观看，不料被杀死。人类的所有武器都不能对付火星人的死光炮，全世界的人都在逃命，整个地球乱作一团。正在这时，火星人却一个接一个死去，原来……,https://movie.douban.com/subject/1293523/
God Bless the Broken Road,27036800,上帝保佑破碎的道路 God Bless the Broken Road,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533278252.webp,哈洛德·科朗克,哈洛德·科朗克 / Jennifer Dornbush,琳赛·普尔斯菲 / 乔丁·斯巴克斯 / LaDainian Tomlinson / 安德鲁·W·沃克 / 罗宾·吉文斯 / 麦肯泽·摩斯 / 金·德莱尼 / 加里·格鲁布斯 / Arthur Cartwright / 玛德琳·卡罗尔 / Adam Agee / Shane Carson / Jordyn Casey / Becky Contreras / Cody Coughlin,剧情,美国, 英语,2018-09-07(美国), 上帝保佑坎坷的旅途,https://www.imdb.com/title/tt5702446,111分钟,2018,,,2,1,"　　GodBlesstheBrokenRoadtellsthestoryofayoungmotherwholosesherhusbandinAfghanistanandstrugglestoraisetheiryoungdaughterinhisabsence.Thefilmcombineselementsoffaith,countrymusic,andstockcarracingwhilepayingtributetothosewhoserveintheUnitedStatesMilitary.",https://movie.douban.com/subject/27036800/
Hold Your Breath,11520159,屏住呼吸 Hold Your Breath,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1685906549.webp,JaredCohn,吉奥夫·米德,卡特里娜·宝登 / 兰迪·韦恩 / Erin Marie Hogan / 德瓦尼·平 / Gerald Webb,恐怖,美国, 英语,2012, Hold Your Breath / 顫時停止呼吸(台),https://www.imdb.com/title/tt2240312,,2012,3.4,232,74,0,　　一群年轻的朋友们周末驾车去郊外露营游玩，当他们经过一片墓地时，必须屏住呼吸。因为这里流传着一种说法，如果你经过墓地而没有屏住呼吸，恶魔就会通过人的呼吸进入到身体里，恶魔附身后就会开始血腥的屠戮。他们中有人没有屏住呼吸，恶魔开始一个个附身其中，开始杀戮周围的同伴……,https://movie.douban.com/subject/11520159/
Hold Your Breath,5158945,Can You Hold Your Breath for 9 Minutes and 38 Seconds?,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,CarolynMcCray,Carolyn McCray,,动作 / 科幻 / 惊悚 / 短片,美国, 英语,2007,,https://www.imdb.com/title/tt1567759,,2007,,,0,0,,https://movie.douban.com/subject/5158945/
Hold Your Breath,1302783,一亲芳泽 I Wanna Hold Your Hand,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2203873397.webp,罗伯特·泽米吉斯,鲍勃·盖尔 / 罗伯特·泽米吉斯,南茜·艾伦 / Bobby Di Cicco / 马克·麦克卢尔 / 温迪·乔·斯佩博 / 埃迪·狄森,喜剧 / 爱情 / 音乐,美国, 英语,1978-04-21, 我爱披头四 / Beatlemania,https://www.imdb.com/title/tt0077714,99分钟,1978,7.3,69,14,0,　　1964年，六名来自新泽西州的青少年跑去观看披头士乐队在ToastoftheTown(1948)上的表演，希望能见到他们的偶像。但是，他们没有票。在这个过程中，他们学到了关于友谊和成长的新东西。,https://movie.douban.com/subject/1302783/
Hold Your Breath,27148198,十八洞村,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2500910835.webp,苗月,王学圻 / 白威 / 陈西贝 / 陈瑾 / 墨阳,王学圻 / 白威 / 陈西贝 / 陈瑾 / 墨阳,剧情,中国大陆, 汉语普通话,2017-10-13(中国大陆), Hold Your Hands,https://www.imdb.com/title/tt9395824,124分钟,2017,7.1,7289,2349,115,　　王学圻在片中饰演的主人公杨英俊是一位退伍老兵。故事以国家实施“精准扶贫”战略为大背景，通过杨英俊以及杨家的几位堂兄弟在脱贫的过程中发生的观念上以及生活方式上的改变，用诗意的电影语言描叙当下乡村居民的内心世界。,https://movie.douban.com/subject/27148198/
Hold Your Breath,10466771,新郎对对碰 Hold Your Peace,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2376791329.webp,WadeMcDonald,Wade McDonald,Scott Higgins / Aleisha Force / Tyler Brockington,喜剧,美国, 英语,2011-12-13(美国),,https://www.imdb.com/title/tt1913042,99分钟,2011,5.2,229,69,2,　　亚顿（ChadFord饰）和麦克斯（TylerBrockington饰）曾是非常恩爱的情侣，然而却最终还是不得不面临分道扬镳的命运。一晃眼多年过去，亚顿没有再去寻觅爱人，而是将所有的精力都释放到了自己的事业中去。　　一天，亚顿接到了一个意外的电话，电话那头竟然是久无音讯的麦克斯。麦克斯告诉亚顿自己就要结婚了，他邀请亚顿成为自己的伴郎。为了保留最后的一丝尊严，亚顿找到了名为兰斯（ScottHiggins饰）的年轻男子，委托他冒充自己的恋人。但亚顿很快就发现，麦克斯似乎对兰斯充满了敌意。不仅如此，兰斯还和婚礼上遇见了另一位准新郎碰撞出了激情的火花。,https://movie.douban.com/subject/10466771/
Hold Your Breath,1918881,摒住呼吸 Holding Your Breath,https://img3.doubanio.com/view/subject/l/public/s1910132.jpg,AnthonyLucas,Stuart Page,Petra Yared,剧情 / 动画 / 短片,澳大利亚, 英语,2002-05-25,,https://www.imdb.com/title/tt0317666,7分钟,2002,6.8,223,35,3,　　Achildexploresherchangingrelationshipswithfriendsinanindustrialtown.,https://movie.douban.com/subject/1918881/
McQueen,27066187,麦昆 McQueen,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520978483.webp,伊恩·邦霍特,皮特·艾德盖,亚历山大·麦昆 / 伊莎贝拉·布罗 / 玛德莲娜·弗莱克维亚 / 裘蒂·洁德 / 凯特·莫斯 / 娜奥米·坎贝尔 / 葛蕾丝·琼斯 / 查理·罗斯,纪录片 / 传记,英国, 英语,2018-06-08(英国), 英伦坏男孩：McQueen(港) / 时尚鬼才：McQueen(台) / 亚历山大·麦昆：浮生如秀,https://www.imdb.com/title/tt6510332,111分钟,2018,8.6,11272,3961,52,　　黑暗，骷髅，浪漫，天马行空，这是人们想到英国著名时装设计师亚历山大·麦昆时，脑海中瞬时浮现的词汇。这位曾享誉全球，同时也争议缠身的时尚坏小子，于2010年在母亲葬礼前夜自缢身亡，年仅40岁，留给世人无尽猜想和怀缅。在他身故8年后，备受瞩目的个人纪录片今春亮相纽约翠贝卡电影节，以特殊的录像带形式，划分开Lee(麦昆原名，亲友对他的爱称)短暂一生的不同节点，让人窥见一代奇才丰富曲折的内心。从伦敦东区普通的工人家庭到巴黎、伦敦等地的顶级秀场，反叛惊艳的才华令他一时风头无量，成为重塑流行文化观念的时代旗手。而在光环和盛名之下，抑郁症的长期压迫与亲故相继离世，也让他在世界最热闹拥挤的中心，体味着过山车俯冲般高速坠落的孤独。,https://movie.douban.com/subject/27066187/
McQueen,3439365,史蒂夫·麦奎因 McQueen,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,MarshallTerrill,,,剧情 / 传记,美国, 英语,,,https://www.imdb.com/title/tt1356289,,2022,,,,0,　　已故影星史蒂夫·麦奎因传记片获得A类融资，进入筹备阶段。麦奎因是好莱坞六七十年代硬汉动作片明星，曾出演[豪勇七蛟龙]、[大逃亡]、[巴比龙]等片，他除了演员之外还是一位冠军赛车手。据悉，导演詹姆士·格雷([移民])和杰瑞米·雷纳正在积极谈判中，查宁·塔图姆和瑞恩·高斯林对此片也有极大兴趣。,https://movie.douban.com/subject/3439365/
McQueen,26884358,寻找斯蒂夫·麦昆 Finding Steve McQueen,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2520013614.webp,马克·斯蒂文·约翰逊,Ken Hixon / Keith Sharon,崔维斯·费米尔 / 莉莉·拉贝 / 威廉·菲克纳 / 瑞切尔·泰勒 / 福里斯特·惠特克 / 杰克·威利 / 瑞斯·考罗 / 路易斯·隆巴迪 / 约翰·芬 / 里克·赖茨,惊悚,美国, 英语,2019-03-15(美国), 寻找史蒂夫·麦奎因,https://www.imdb.com/title/tt6032328,90分钟,2019,6.5,454,113,1,　　该片由马克·史蒂文·约翰逊执导，改编自美国历史上一次的真实银行抢劫案件。,https://movie.douban.com/subject/26884358/
McQueen,6974549,麦昆与我 McQueen and I,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2161664963.webp,LouiseOsmond,Detmar Blow,Detmar Blow,纪录片 / 传记,英国, 英语,,,https://www.imdb.com/title/tt1874620,,2011,8.7,389,98,0,"　　AlexanderMcQueenhadthekindoffashiongeniusthatonlycomesaroundonceinageneration.Hereinventedthecatwalkandcreatedclothesthatshockedandthrilledhisaudience.　　ThisdramaticandelegantlyshotfilmtellsMcQueen'sstory,byexaminingcriticalrelationships-mostsignificantlywiththeeccentricstylistIsabellaBlow,whowascreditedwithdiscoveringMcQuee...(展开全部)",https://movie.douban.com/subject/6974549/
McQueen,5144798,McQueen,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,,,,,加拿大,,1969,,https://www.imdb.com/title/tt0242218,,1969,,,0,0,,https://movie.douban.com/subject/5144798/
McQueen,3445959,McQueen,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,,,,,,,2011,,https://www.imdb.com/title/tt1365486,,2011,,,0,0,,https://movie.douban.com/subject/3445959/
McQueen,26713790,未定名亚历山大·麦昆传记片 Untitled Alexander McQueen Project,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2394212111.webp,安德鲁·海格,Chris Urch,杰克·奥康奈尔,同性 / 传记,英国,,,,https://www.imdb.com/title/tt6186036,,2025,,,,0,　　导演安德鲁·海格新作确定为亚历山大·麦昆的传记片。麦昆是当代极富个人特色的传奇设计师，在母亲去世9天后以自杀结束自己的人生。他的传记片也是近年英国电影界热门项目。除了找来海格这个当红导演，该片编剧也是热门作家ChrisUrch。,https://movie.douban.com/subject/26713790/
