英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Legend of the Naga Pearls,25857966,鲛珠传,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2493908018.webp,杨磊,张炭 / 徐照青 / 杨磊,王大陆 / 张天爱 / 任达华 / 盛冠森 / 王迅 / 赵健 / 刘俊孝 / 释彦能 / 胡兵 / 何穗 / 蒋璐霞 / 杜奕衡 / 周一围,喜剧 / 动作 / 爱情 / 奇幻,中国大陆, 汉语普通话,2017-08-11(中国大陆), Legend of the Naga Pearls,https://www.imdb.com/title/tt6288650,108分钟,2017,4.3,34344,10823,323,　　故事发生在九州，一个聪明的贼（王大陆饰）、一个尽职的捕快（张天爱饰）和一个单纯的王子（盛冠森饰），一次偶然的相遇。三个人有着各自不同的目的，互相不信任，却不得不共同进入一段奇特的旅行。在旅行中，三个人都从对方的身上找到了友谊和爱，最终阻止一次毁灭世界的阴谋。,https://movie.douban.com/subject/25857966/
Legend of the Naga Pearls,25864124,亚瑟王：斗兽争霸 King Arthur: Legend of the Sword,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2453433569.webp,盖·里奇,卓比·哈罗德 / 盖·里奇 / 莱昂内尔·威格拉姆 / 大卫·道金,查理·汉纳姆 / 裘德·洛 / 阿斯特丽德·伯格斯-弗瑞斯贝 / 米卡埃尔·佩斯布兰特 / 杰曼·翰苏 / 安娜贝拉·沃丽丝 / 艾瑞克·巴纳 / 艾丹·吉伦 / 尼尔·马斯克尔 / 赫敏·科菲尔德 / 凯蒂·麦克格雷斯 / 杰奎·安斯蕾 / 弗莱迪·福克斯 / 波比·迪瓦伊 / 朱利安·西格尔 / 大卫·贝克汉姆 / 杰夫·贝尔 / 米莉·布拉迪 / 乔治娜·坎贝尔 / 丹尼尔·斯蒂森 / 伊琳·珀威尔 / 迈克尔·麦克埃尔哈顿 / 阿德里安·布薛特 / 彼得·费迪南多 / 汤姆·吴 / 金斯利·本-阿迪尔 / 盖·里奇,动作 / 奇幻 / 冒险,美国, 英语,2017-05-12(中国大陆/美国), 亚瑟王：圣剑传奇 / 亚瑟：王者之剑(台) / 神剑亚瑟王(港) / 亚瑟王：圆桌骑士 / 亚瑟王：剑之传奇 / 亚瑟王：石中剑传说 / 新亚瑟王 / 圆桌骑士 / King Arthur,https://www.imdb.com/title/tt1972591,126分钟,2017,7.0,56588,18047,403,　　影片剧本来自宙比·哈罗德，该剧本基本忠实于托马斯·马洛礼15世纪的文学作品《亚瑟王之死》，剧情颠覆传统，一路探索亚瑟从市井到王座的征途。亚瑟的父亲在他小时候就惨遭杀害，亚瑟的叔叔伏提庚（裘德·洛JudeLaw饰）篡取王位，剥夺了亚瑟（查理·汉纳姆CharlieHunnam饰）的天赐之权。他浑然不知自己的身世，在城市的穷街陋巷里摸爬滚打着长大，但当他拔出石中剑，他的人生就彻底地天翻地覆了，亚瑟不得不接受自己真正的使命。,https://movie.douban.com/subject/25864124/
Legend of the Naga Pearls,2131669,泰山归来：险战丛林 The Legend of Tarzan,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2367559705.webp,大卫·叶茨,埃德加·赖斯·巴勒斯 / 斯图尔特·贝亚蒂耶 / 克雷格·布鲁尔 / 约翰·科里 / 亚当·科扎德,亚历山大·斯卡斯加德 / 玛格特·罗比 / 塞缪尔·杰克逊 / 克里斯托弗·瓦尔兹 / 杰曼·翰苏 / 艾拉·珀内尔 / 西蒙·拉塞尔·比尔 / 宾利·卡鲁 / 特蕾莎·邱吉尔 / 卡利·内勒,动作 / 冒险,美国, 英语,2016-07-19(中国大陆) / 2016-07-01(美国), 新人猿泰山 / 泰山归来：人猿大战 / Tarzan / 泰山传奇：森林争霸(港) / 泰山传奇(台),https://www.imdb.com/title/tt0918940,110分钟,2016,6.1,37984,10291,140,　　故事发生在十九世纪八十年代，自小生长在丛林之中的泰山（亚历山大·斯卡斯加德AlexanderSkarsgård饰）早已经离开了刚果，回归了人类社会。他同心爱的珍（玛歌特·罗比MargotRobbie饰）结婚成家，在英国伦敦过着幸福美满的生活。　　某日，被委任为商务密使的泰山回到了他的老家——刚果丛林，然而，此时的他并不知道，自己在一开始，就落入了邪恶而又狡猾的比利时军官罗姆（克里斯托弗·瓦尔兹ChristophWaltz饰）一手策划的阴谋之中。如此一来，不仅仅是泰山，就连珍和他的朋友们亦身处危险之中，泰山能否找回曾经矫健的身手和肆意的野性，将企图伤害他至爱之人的敌人们消灭殆尽呢？,https://movie.douban.com/subject/2131669/
Legend of the Naga Pearls,30394797,尚气 Shang-Chi and the Legend of the Ten Rings,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563264143.webp,德斯汀·克里顿,戴夫·卡拉汉姆 / 史蒂夫·恩格尔哈特 / 吉姆·斯特林,刘思慕 / 梁朝伟 / 奥卡菲娜 / 陈法拉 / 弗罗里安·穆特鲁 / 钱信伊,动作 / 奇幻 / 冒险,美国, 英语,2021-05-07(美国), 上气 / 上气与十戒传奇 / 上气：十戒传奇 / 上气与十诫传说 / 商奇 / 尚气与十指环传奇,https://www.imdb.com/title/tt9376612,,2021,,,,94,　　MarvelStudios宣布拍摄华裔超级英雄电影《尚气与十戒传奇Shang-ShiandtheLegendoftheTenRings》，据报《尚气》会把设定现代化，并避免对亚裔的刻板印象。美藉华人DaveCallaham负责剧本，亚裔DestinDanielCretton负责执导。华裔刘思慕饰演尚气，梁朝伟饰演满大人，华裔奥卡菲娜亦会参与演出。,https://movie.douban.com/subject/30394797/
Legend of the Naga Pearls,24859795,大力神 The Legend of Hercules,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2176698184.webp,雷尼·哈林,希恩·胡德 / 丹尼尔·吉阿 / 雷尼·哈林 / 朱利奥·史蒂夫,凯南·鲁兹 / 盖亚·维斯 / 斯科特·阿金斯 / 罗姗妮·麦琪 / 利亚姆·加里根 / 连姆·麦肯泰尔 / 拉德·舍博德兹加 / 乔纳森·斯卡奇 / 卢克·纽伯里 / 肯尼思·库兰汉姆 / 玛丽亚·盖尔 / 萨拉·吉瓦蒂 / 迪米特尔·多切诺夫 / 尼古拉·索蒂罗夫 / 拉多斯拉夫·巴瓦诺夫,动作 / 冒险,美国, 英语,2014-04-11(中国大陆) / 2014-01-10(美国), 大力神：传奇开始 / 大力战神(港) / 钢铁力士(台) / 大力士 / 海格力斯：传说之始 / Hercules: The Legend Begins / Hercules 3D,https://www.imdb.com/title/tt1043726,99分钟,2014,4.9,16154,2765,82,　　王后阿尔克墨涅（罗姗妮·麦琪RoxanneMcKee饰）无法忍受丈夫安菲特律翁（斯科特·阿特金斯ScottAdkins饰）对人民的残暴统治，向神祈求帮助，于是，她诞下了背负着推翻王权统治的责任的儿子赫拉克勒斯（凯南·鲁兹KellanLutz饰），可是，对于自己的使命，赫拉克勒斯一无所知。　　国王宠爱长子伊菲克勒斯（利亚姆·加里根LiamGarrigan饰），却对赫拉克勒斯嗤之以鼻。之后，赫拉克勒斯爱上了美丽的赫伯公主（盖娅·威斯GaiaWeiss饰），然而，国王却将河公主许配给了伊菲克勒斯。伊菲克勒斯虽然表面上待弟弟十分宽厚，背地却是个两面三刀的小人，为了能够和所爱的人双宿双飞，赫拉克勒斯决定同赫伯公主私奔，然而却被护卫拦下，等待着他的，将会是残酷的惩罚。,https://movie.douban.com/subject/24859795/
Legend of the Naga Pearls,1309042,佐罗传奇 The Legend of Zorro,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2199286318.webp,马丁·坎贝尔,罗伯托·奥奇 / 艾里克斯·库兹曼,安东尼奥·班德拉斯 / 凯瑟琳·泽塔-琼斯 / 卢夫斯·塞维尔 / 小佩德罗·阿门达里斯,动作 / 西部 / 冒险,美国, 英语 / 西班牙语,2005-10-28(中国大陆) / 2005-10-24(英国), 蒙面侠苏洛2：不朽传奇 / 黑侠梭罗Z传奇,https://www.imdb.com/title/tt0386140,129 分钟,2005,7.0,27365,2175,35,　　19世纪中叶，黑侠佐罗的传奇故事在加利福尼亚继续流传。亚利桑德罗（安东尼奥·班德拉斯AntonioBanderas饰）从上一代佐罗手中接过这个正义的名号，虽然已经和伊莲娜（凯瑟琳·泽塔琼斯CatherineZeta-Jones饰）完婚，并育有可爱的儿子瓦金（AdrianAlonso饰），但他的正义事业从未停止。是时加州即将成为美利坚合众国的第31个州，百姓期盼已久的自由即将到来。然而就在此时，疯狂的麦吉文伯爵（NickChinlund饰）及一个神秘的宗教组织却以武力抵制建州。人民的自由和安全危在旦夕，佐罗不得不以一己之力与他们展开对抗。另一方面，由于长期冷落家人，他和伊莲娜的婚姻也亮起了红灯。这个正义战士真正到了内忧外患的地步……　　本片荣获2006年青年艺术家奖剧情片最佳儿童表演奖（AdrianAlonso）。,https://movie.douban.com/subject/1309042/
Legend of the Naga Pearls,1298070,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.webp,戈尔·维宾斯基,泰德·艾略特 / 特里·鲁西奥 / 斯图尔特·贝亚蒂耶 / 杰·沃尔伯特,约翰尼·德普 / 杰弗里·拉什 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 杰克·达文波特 / 乔纳森·普雷斯,动作 / 奇幻 / 冒险,美国, 英语,2003-11-21(中国大陆) / 2003-07-09(美国), 加勒比海盗1：黑珍珠号的诅咒 / 神鬼奇航：鬼盗船魔咒(台) / 魔盗王：决战鬼盗船 / 海盗船,https://www.imdb.com/title/tt0325980,143 分钟,2003,8.7,633772,60695,399,"　　故事发生在17世纪，传说中海盗最为活跃的加勒比海。风趣迷人的杰克·斯伯洛（约翰尼·德普JohnnyDepp饰），是活跃在加勒比海上的海盗，拥有属于自己的“黑珍珠”号海盗船。对他来说，最惬意的生活就是驾驶着“黑珍珠”号在加勒比海上游荡，自由自在的打劫过往船只。但不幸的是，他的仇敌，老谋深算的巴尔巴罗萨船长(杰弗里·拉什GeoffreyRush饰)偷走了他的“黑珍珠”号。巴伯萨是一个无恶不作的坏蛋，他抢劫了杰克的""黑珍珠号""后，更加猖狂，在加勒比海上横行霸道，一时成为整个加勒比海的霸主。　　一次，巴伯萨一伙袭击了罗亚尔港小镇，还绑架了总督的女儿伊莉莎白·斯万(凯拉·奈特莉KeiraKnightley饰)和伊莉莎白青梅竹马的铁匠学徒威尔·特纳（奥兰多·布鲁姆OrlandoBloom饰），想方设法救出了狱中的船长杰克，偷来英国皇家舰队最...(展开全部)",https://movie.douban.com/subject/1298070/
Legend of the Naga Pearls,26258872,小叮当：永无兽传奇 Tinker Bell and the Legend of the NeverBeast,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2214920830.webp,史蒂夫·伦特,汤姆·罗杰斯 / 罗伯特·斯库利 / 马克·麦科克尔 / 凯特·康杜尔 / 史蒂夫·伦特,金妮弗·古德温 / 梅·惠特曼 / 罗莎里奥·道森 / 刘玉玲 / 帕梅拉·阿德龙 / 雷文-西蒙尼 / 梅根·希尔提 / 丹娜·奎里拉 / 汪可盈 / 托马斯·列农 / 杰夫·科尔文 / 奥利维亚·霍尔特 / 格蕾·德丽斯勒 / 凯瑞·华格伦 / 安杰丽卡·休斯顿,动画 / 奇幻 / 冒险 / 灾难,美国, 英语,2014-12-12(英国) / 2014-12-19(美国), 奇妙仙子：奇幻兽传说(台) / 廷克·贝尔：永无兽传奇 / 小叮当之奇幻兽传奇 / Legend of the NeverBeast,https://www.imdb.com/title/tt3120408,76分钟,2014,8.1,6828,1488,14,　　小叮当的朋友芳雯结识了强大又神秘的永无兽，并与它成为了朋友。但是其它仙子并不认可永无兽，芳雯会如何解决这次信任危机呢？,https://movie.douban.com/subject/26258872/
Legend of the Naga Pearls,35087757,THE PREY: Legend of Karnoctus,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,CireHensman,Matthew Hensman / Gustavo Sainz de la Peña,Matthew Hensman / Gustavo Sainz de la Peña,动作 / 科幻 / 惊悚,美国, 英语,2020-05-15(美国),,,,2020,,,0,0,　　APlatoonofU.S.SoldiersinAfghanistansearchingforTalibanbecometrappedinacaveandarehunteddownbyadeadlycreature.,https://movie.douban.com/subject/35087757/
Legend of the Naga Pearls,3041281,猫头鹰王国：守卫者传奇 Legend of the Guardians: The Owls of Ga'Hoole,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p544639498.webp,扎克·施奈德,约翰·奥罗夫 / 埃米尔·斯特恩 / Kathryn Lasky,吉姆·斯特吉斯 / 雨果·维文 / 艾米莉·德瑞文 / 瑞恩·柯万腾 / 海伦·米伦 / 山姆·尼尔 / 艾比·考尼什 / 大卫·文翰 / 瑞切尔·泰勒 / 理查德·劳斯伯格 / 米瑞安·玛格莱斯 / 杰弗里·拉什,动作 / 动画 / 奇幻 / 冒险,美国, 英语,2010-11-12(中国大陆) / 2010-09-24(美国), 守卫者传奇 / 猫头鹰守护神(台) / 守护神传奇(港) / 猫头鹰家族守卫者,https://www.imdb.com/title/tt1219342,97分钟,2010,7.4,33606,9022,161,　　在茂密宁静的仓鸮森林，猫头鹰诺克图斯和妻儿们生活在一棵参天大树的枝干上。她的儿子索伦（吉姆·斯特吉斯JimSturgess配音）无比迷恋“守护者”的传说。据说很久以前，佩戴着钢喙的邪恶“纯种者”（草鸮）国王压迫猫头鹰子民，关键时刻守护者挺身而出，打败了国王及其爪牙，但失败者从未放弃复仇的念头。憧憬古老传说的索伦令哥哥库鲁德（瑞恩·科万腾RyanKwanten配音）颇为气恼，以致于被哥哥从树上推下。两只还没学会自由飞翔的小家伙跌落到危机四伏的地面，他们躲避各种猛兽的袭击，却无法避免成为邪恶猎手捕获的目标。兄弟俩连同其他种类的猫头鹰被抓到神秘的圣鸮学校，他们在这里接受严格的训练，学到不同的技能，而猫头鹰王国沉寂已久的战火即将再次点燃……　　本片根据凯瑟琳·拉斯基的经典儿童文学作品改编。,https://movie.douban.com/subject/3041281/
Legend of the Naga Pearls,27667334,暹罗决：九神战甲 The Legend of Muay Thai: 9 Satra,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2524042454.webp,彭萨·康斯里,纳·约斯瓦塔纳蒙 / 布莱恩·爱德华·希尔 / Daraka Wongsiri / Suphakorn Riansuwan,卡诺查·曼雅德昂 / 萨维提·苏提查农 / Sirichai Charoenkijtanakul / 拉齐布·亚姆森 / 沃拉里·范伽罗马 / Nimit Luksameepong / Dhamakara Jakraworawut / Konthorn Taecholarn / Sansern Pokesombat / Suwandee Jakravoravudh / Suporn Decharin / Sa-Ard Piempongsan / Sapunsin Sirichai / Watthanachai Treedecha / Picrate Dolrasee,动作 / 动画 / 奇幻,泰国, 泰语 / 英语 / 汉语普通话,2018-06-29(中国大陆) / 2018-01-11(泰国),,https://www.imdb.com/title/tt7717440,104分钟,2018,6.7,2806,1068,49,　　拉玛贴王国遭遇夜叉族入侵，一夜之间覆灭。传说，将会出现一位拥有神器九神战甲的泰拳少年，挽救苦难中的王国。为绝后患，夜叉王举全族之力毁灭神器，战甲守护者及幼子奥特被泰拳大师所救。　　多年后，夜叉族再次追寻到神器踪迹，已成长为泰拳战士的奥特在父辈的保护下携九神战甲出逃，并与女海盗小兰、神秘夜叉玛拉达以及猴王瓦达一起，与邪恶的夜叉族展开较量......,https://movie.douban.com/subject/27667334/
Legend of the Naga Pearls,1921686,街头霸王: 春丽传奇 Street Fighter: The Legend of Chun-Li,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263282492.webp,安德泽·巴特科维卡,Justin Marks,克斯汀·克鲁克 / 迈克·克拉克·邓肯 / 克里斯·克莱因 / 郑佩佩 / 陈之财 / 尼尔·麦克唐纳 / 仇云波 / 穆恩·布拉得古德 / 何超仪 / Taboo / 克里斯塔尔·维 / 蒂姆·曼,动作 / 惊悚 / 犯罪 / 奇幻,加拿大, 英语,2009-02-25, 街头霸王: 春丽传,https://www.imdb.com/title/tt0891592,96 分钟,2009,4.5,9770,1653,85,　　《街霸之春丽传奇》根据Capcom的经典游戏《街头霸王》改编。　　黑帮老大拜森(尼尔·麦克唐纳NealMcDonough饰)拥有无限的权力，名下的黑暗组织掌管着曼谷的所有贫民窟，由专横且嗜杀成性的巴洛克(迈克·克拉克·邓肯MichaelClarkeDuncan饰)监管。其他爪牙有面具杀手维加(特布饰)；美丽而性感的毒碣子康塔娜(何超仪饰)。拜森的魔爪伸向了春丽(克斯汀·克鲁克KristinKreuk饰)的父亲。父亲在自己面前被折磨得死去活来，她却无能为力，决定放弃了雍容华贵的舒适生活，师从元(仇云波饰)习武，希望有朝一日，成为街头战士，保护身边每一个人。国际刑警查理(克里斯·克莱因ChrisKlein饰)不惜走遍全世界，搜集罪证将拜森庞大的犯罪网络一网打尽。另外，专门调查黑社会凶杀案的警探玛雅(穆恩·布拉得古德Moon...(展开全部),https://movie.douban.com/subject/1921686/
Legend of the Naga Pearls,26356538,托马斯和朋友们：多多岛之迷失宝藏 Thomas & Friends: Sodor's Legend of the Lost Treasure,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2316430489.webp,大卫·斯特登,安德鲁·布瑞纳 / 雷夫·W·奥德里 / 布瑞特·奥克罗夫特,埃迪·雷德梅恩 / 杰米·坎贝尔·鲍尔 / 约翰·赫特 / 奥利维娅·科尔曼 / 威廉·霍普 / 约瑟夫·梅 / 大卫·拜德拉 / 凯瑞·莎勒 / 史蒂文·凯曼 / 基思·威克姆 / 约翰·哈斯勒 / 马克·莫拉根 / 泰莉莎·加拉赫 / 朱尔斯·德·容 / 大卫·曼金,动画 / 儿童,英国, 英语,2016-02-20(中国大陆) / 2015-07-17(英国) / 2015-09-08(美国), 托马斯和朋友们多多岛之迷失宝藏 / 汤马仕小火车之索多岛迷失宝藏(港) / 托马斯小火车大电影,https://www.imdb.com/title/tt3655680,81分钟(中国大陆),2015,6.6,657,262,5,　　调皮的托马斯（约瑟夫·梅JosephMay配音）闯了祸，胖总管罚它来到多多岛的另一边，参与建造新的火车支线，在那里和托马斯一起工作的，是泌尿莱恩（埃迪·雷德梅恩EddieRedmayne配音）的蒸汽火车头。　　为了显示自己的实力，托马斯卯足了劲儿埋头猛干，却在意外之中落入了地洞里，并误打误撞的发现了传说中消失已久的额海盗船。在海盗船上，等待着托马斯的是经验丰富的老水手约翰（约翰·赫特JohnHurt配音）以及活泼聪明的帆船斯基夫（杰米·坎贝尔·鲍尔JamieCampbellBower配音），他们结成盟友，一起踏上了冒险的旅途，解开了隐藏了多年的多多岛宝藏之谜，收获了财富和友情。,https://movie.douban.com/subject/26356538/
Legend of the Naga Pearls,1299256,辛巴达七海传奇 Sinbad: Legend of the Seven Seas,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1953047717.webp,PatrickGilmore,约翰·洛根,布拉德·皮特 / 凯瑟琳·泽塔-琼斯 / 米歇尔·菲佛 / 约瑟夫·费因斯,动画 / 家庭 / 奇幻 / 冒险,美国, 英语 / 粤语 / 意大利语,2003-07-02, 仙巴之七海游踪 / 辛巴达航海 / 辛巴达历险记,https://www.imdb.com/title/tt0165982,Argentina: 88 分钟,2003,7.3,5266,684,12,　　故事从希腊神话的纷争女神艾莉丝（米歇尔·菲佛MichellePfeiffer配音）开始，她是一个喜欢混乱的女神，她盗走了“和平宝典”，又将这个罪名嫁祸给了辛巴达（布拉德·皮特BradPitt配音），护送“和平宝典”的王普罗士（约瑟夫·费因斯JosephFiennes配音）是辛巴达的从小玩得好的朋友，“和平宝典”被窃也使得他的任务失败，无法向自己的王国交代，而王国里的大臣都一致认为是辛巴达盗走了。但普罗士相信辛巴达的清白，他主动提出以自己生命做抵押，让辛巴达追回宝物“和平之书”。普罗士的未婚妻玛琳娜（凯瑟琳·泽塔-琼斯CatherineZeta-Jones配音），为监视辛巴达也偷偷登上了船。辛巴达能否经受考验，为夺回“和平之书”救出朋友的性命？他和玛琳娜又在患难中发生了怎样的爱情？　　影片改编自阿拉伯童话《一千零一夜》中的《辛巴达...(展开全部),https://movie.douban.com/subject/1299256/
Legend of the Naga Pearls,3076352,妈妈的珍珠项链 The Queen of Sheba's Pearls,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512146203.webp,ColinNutley,科林·纳特利,海伦娜·伯格斯托姆 / 罗肯·克兰尼奇 / 琳赛·邓肯 / Tim Dutton,剧情,瑞典, 英语 / 瑞典语,2004-10-07,,https://www.imdb.com/title/tt0381524,Sweden: 131 分钟,2004,7.1,50,20,0,"　　Setinpost-warEngland,amysteriouswomanarrivesatthePrettys'ruralfamilyhomeontheeveofyoungJack's16thbirthday.HerremarkablelikenesstoaPrettyfamilymemberwhotragicallydiedinanaccident8yearsagobothbafflesandunsettlesthefamily.",https://movie.douban.com/subject/3076352/
Legend of the Naga Pearls,1292688,"泰山王子 Greystoke: The Legend of Tarzan, Lord of the Apes",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512246662.webp,休·赫德森,埃德加·赖斯·巴勒斯 / 迈克尔·奥斯汀 / 罗伯特·汤,克里斯托弗·兰伯特 Christopher Lambert / Andie MacDowell,剧情 / 爱情 / 冒险,英国, 英语,1984-03-30, 格雷斯托克：泰山传奇，猿类之王,https://www.imdb.com/title/tt0087365,143 分钟,1984,7.1,188,41,0,　　婴儿约翰·克莱顿父母双亡，被母猿卡拉抱走。在卡拉抚养下，婴儿长大成人，视卡拉如生身母亲，取名泰山，泰山在猿类语言中是“白皮肤”的意思。泰山成为人猿之王。人类对森林袭击，卡拉丧生，泰山偶然救了比利时船长菲力普·达诺特。船长根据泰山颈上的项链，发现他原来是格雷斯托伯爵庄园的合法继承人，就把他带回英国。泰山逐渐学会了绅士应有的仪表风度，并与简·波特小姐订婚。泰山对博物馆中的动物标本感到震惊，他目睹自己的人猿“父亲”被人开枪打死，不愿再在文明社会中生活下去。最后，泰山告别心爱的未婚妻和好友达诺特船长，重新回到他的家园非洲丛林。,https://movie.douban.com/subject/1292688/
Before I Fall,5327217,忽然七日 Before I Fall,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2398644395.webp,莱·拉索-扬,玛丽娅·玛根蒂 / 劳伦·奥利弗,佐伊·达奇 / 豪斯顿·塞奇 / 洛根·米勒 / 凯恩·罗利 / 埃莱娜·康博里斯 / 吴辛惠 / 米达宁·拉希米 / 埃丽卡·特伦布莱 / 丽芙·休森 / 尼古拉斯·李 / 切尔西·蔻儿·吉尔 / 罗恩·柯蒂斯 / 克莱尔·玛格丽特·克里特 / 凯拉·孔多 / 阿丽尔·图里奥,剧情 / 悬疑,美国, 英语,2017-01-21(圣丹斯电影节) / 2017-03-03(美国), 还有机会说再见(台) / 7刻时空(港) / 在我坠落前,https://www.imdb.com/title/tt1691916,99分钟,2017,6.6,9327,2900,87,　　萝伦奥立佛同名畅销小说改编。莎曼珊金斯顿(柔伊德区饰演)在2月12日晚上发生意外，她感觉自己将永无止尽地坠落，但一个声响打断沉默，她醒过来了，闹钟已经响了二十分钟。现在是早上六点五十分，2月12日。意外过后，莎曼珊发现自己不断回到这一天，而她每一个不同的决定和选择，竟然都有深远的影响。她逐渐明白，自己仿佛肩负着某个使命，必须完成某些事、改变某些人的生命，也许，她一次又一次回到这一天，为的并不是要救自己，而是另一个人……,https://movie.douban.com/subject/5327217/
Before I Fall,1296339,爱在黎明破晓前 Before Sunrise,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.webp,理查德·林克莱特,理查德·林克莱特 / 金·克里桑,伊桑·霍克 / 朱莉·德尔佩 / 安德莉亚·埃克特 / 汉诺·波西尔 / Karl Bruckschwaiger / Tex Rubinowitz / 埃尔尼·曼戈尔德 / Dominik Castell / Haymon Maria Buttinger / Harald Waiglein / 汉斯·魏因加特纳 / Peter Ily Huemer / Hubert Fabian Kulterer / 约翰·斯洛斯 / Christian Ankowitsch / 亚当·戈德堡 / Paul Poet,剧情 / 爱情,美国, 英语 / 德语 / 法语,1995-01-27(美国), 情留半天(港) / 爱在黎明破晓时(台) / 日出之前,https://www.imdb.com/title/tt0112471,101分钟,1995,8.8,424326,101603,2453,　　美国青年杰西（伊桑·霍克EthanHawke饰）在火车上偶遇了法国女学生塞琳娜（朱莉·德尔佩JulieDelpy饰），两人在火车上交谈甚欢。当火车到达维也纳时，杰西盛情邀请塞琳娜一起在维也纳游览一番，即使杰西翌日便要坐飞机离开。与杰西一见钟情的塞琳娜接受了杰西的邀请。　　他们一边游览城市，一边谈论着彼此的过去，彼此对生活的感想，两人了解越加深刻。他们非常珍惜这美妙的晚上，这对恋人一起经历了很多浪漫的经历因为他们约定在半年后再见，而此次约会将会在日出之间结束……,https://movie.douban.com/subject/1296339/
Before I Fall,27064658,致所有我曾爱过的男孩 To All the Boys I've Loved Before,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529112058.webp,苏珊·约翰逊,索菲娅·阿尔瓦雷斯 / 珍妮·汉,拉娜·康多 / 诺亚·琴蒂内奥 / 伊瑟尔·布罗萨德 / 贾娜尔·帕里希 / 安娜·卡思卡特 / 安德鲁·巴切勒 / 特雷佐·马霍洛 / 玛德琳娜·亚瑟 / 埃米利娅·巴拉纳茨 / 约翰·考伯特 / 凯尔西·马韦马 / 朱莉娅·本森 / 乔伊·帕切科 / 乔丹·伯切特 / 琼·B·王尔德 / 伊莎贝尔·比奇 / 亨特·狄龙 / 克里斯蒂安·迈克尔·库珀 / 里斯·弗菜明 / 帕维尔·皮多克 / 杰布·比奇 / Cameron Crosby / 耶尔·雅曼,爱情,美国, 英语,2018-08-17(美国), 爱的过去进行式(台),https://www.imdb.com/title/tt3846674,99分钟,2018,7.4,34324,11307,80,　　根据珍妮·汉所著同名小说改编，讲述16岁女主人公劳拉·简·科维喜欢给每一个她爱过的男孩写情书，用尽真情实感来表达现实里开不了口的心情，将信保存在一个帽箱里。而当有一天这些秘密情书被公之于众，她的生活也陷入了天翻地覆的混乱之中。,https://movie.douban.com/subject/27064658/
Before I Fall,10555085,在我入睡前 Before I Go to Sleep,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2195916228.webp,罗温·乔夫,罗温·乔夫,妮可·基德曼 / 科林·费尔斯 / 马克·斯特朗 / 本·克朗普顿 / 安-玛莉·杜芙 / 亚当·利维 / Gabriel Strong / Flynn MacArthur / 克里斯·考林,悬疑 / 惊悚,英国, 英语,2014-09-05(英国) / 2014-10-31(美国), 别相信任何人(港/台) / 忆乱情迷,https://www.imdb.com/title/tt1726592,92分钟,2014,6.5,20894,5740,60,　　每一天对于克里斯汀（妮可·基德曼NicoleKidman饰）来说都是完完全全崭新的一天，20年前的一场可怕的车祸让她的记忆定格在了那一天，脑部受到的严重损害令她的记忆只有24个小时，对于克里斯汀来说，每一天，她都在一张陌生的床上醒来，身边躺着一个陌生的男人，而这个陌生的男人是她的丈夫本（科林·费斯ColinFirth饰）。　　每一天，克里斯汀都会和负责治疗自己的医生纳什（马克·斯特朗MarkStrong饰）通电话，在纳什医生的帮助下，克里斯汀渐渐拼凑出了自己的历史，原来，每一天即将结束之时，克里斯汀都会将这一天发生的事情写进日记本，但渐渐的，克里斯汀发现，日记本上所记录的内容，和本告诉自己的大相径庭。而某一日，当克里斯汀再次打开日记本时发现日记本里写了一句话：不要相信本。,https://movie.douban.com/subject/10555085/
